segment_id,lon,lat,robinson_x,robinson_y
1,-104.57034920191734,-7.46491241744601,-9852211.20008959,-798386.6865878742
1,-104.47903798730437,-6.604699578980868,-9848705.734938657,-706385.2698686229
1,-104.38804371464022,-5.744470171688244,-9844764.439118285,-614382.0908683997
1,-104.29732391662417,-4.884226415896407,-9840434.467697246,-522377.3124346325
1,-104.07421610634277,-4.3812051690777425,-9821671.805908486,-468578.24746036436
1,-103.85140826312998,-3.8781178378814958,-9802775.631794732,-414772.1097877558
1,-102.92642284968468,-3.826460064184339,-9715671.471647512,-409247.213337206
1,-102.00155005553407,-3.773808104778002,-9628576.272810051,-403615.9868016182
1,-101.45034405032436,-3.7235482766796713,-9576739.679635929,-398240.6031862522
1,-100.89920119015353,-3.6729448407301475,-9524906.462351136,-392828.4700201526
1,-100.00053885944064,-3.2404174409076014,-9441637.736068405,-346568.8450775498
1,-99.10264506221756,-2.8070952701027423,-9358271.157090398,-300224.2152135492
1,-98.20541745688763,-2.3730853414634163,-9274785.756587941,-253806.02603081544
2,-99.3166013548935,4.276623240172302,-9373123.409694849,457393.0135572487
2,-98.39224946482068,4.117563714055752,-9286531.590242445,440381.29782776296
2,-97.46826818790065,3.9574366333009117,-9199951.327476809,423255.40465990326
2,-96.5446452586672,3.796284053403629,-9113380.61962297,406019.83197731385
2,-95.62136805818935,3.6341482340532245,-9026817.463273073,388679.0995436252
2,-94.69842362732896,3.4710716295825046,-8940259.857037721,371237.74794103665
2,-93.77579868024455,3.3070968795175473,-8853705.805178331,353700.337559569
2,-92.85347961812785,3.1422667992251427,-8767153.321212107,336071.4475967575
2,-91.8621031066458,3.068634698635378,-8673774.804479988,328196.35455058323
2,-90.87086402944618,2.9940857961470813,-8580403.095417485,320223.2077254623
2,-89.87976066179479,2.9186425287194164,-8487037.793333186,312154.4067959526
2,-88.88879111750309,2.8423275901101075,-8393678.492372794,303992.3789018958
2,-87.89795335130249,2.7651639239357984,-8300324.782163243,295739.57790621085
2,-87.01149649511993,2.68931616328361,-8216815.506773545,287627.51544103643
2,-86.12515033648637,2.612825698689916,-8133309.881725821,279446.7144966567
2,-85.2389126035375,2.5357109130739706,-8049807.554112895,271199.1411615872
2,-84.35278092177177,2.4579903303611377,-7966308.170328688,262886.77660536335
2,-83.46675281637133,2.3796826110901184,-7882811.37653122,254511.61660872467
2,-83.08330702468216,2.732128733410157,-7845754.814971684,292206.40136746573
2,-82.69963608590514,3.084452602980835,-7808595.709275928,329888.10947777604
3,56.58902333228622,15.214243267122187,5291324.36237658,1627192.341829011
3,57.12363270572501,14.692667364315927,5345107.363147718,1571408.4816678918
3,57.66851418144749,13.971468038575246,5401103.820224809,1494275.1188325786
3,57.67064274978932,13.967935882395473,5401326.922585231,1493897.3490305666
4,-177.4342842267215,-66.00251798844992,-12600371.768039575,-6910370.231373547
4,-176.01858777664782,-65.20640985150285,-12606140.916825553,-6835866.285332922
4,-174.25785289921868,-65.76226767863673,-12406648.24187266,-6887945.064261487
4,-173.14487307504209,-65.00824620572887,-12426234.342134012,-6817235.824851543
4,-171.7734639417677,-64.23344294831617,-12427842.752434213,-6744077.443688342
4,-170.8404610189688,-64.6430680881789,-12307831.59670134,-6782817.944325691
4,-169.87909241749148,-65.04663429484347,-12186936.488735149,-6820847.503070509
4,-169.03160329051227,-64.63031104729568,-12179137.33432698,-6781613.536694809
4,-168.209837151083,-64.20928176517343,-12173056.823496033,-6741788.072346262
4,-166.83652073098753,-63.52414520132313,-12158964.715429783,-6676671.328595257
4,-165.52817409561032,-62.82649196682061,-12149177.257903976,-6609980.5571977
4,-164.43657577183544,-63.14974924214376,-12029750.458631502,-6640929.245688289
4,-163.32070296816133,-63.46443860877357,-11909982.717901789,-6670978.824779195
4,-162.39531892324982,-63.59194372987193,-11827101.849081945,-6683131.882389442
4,-161.56044219993194,-62.96821909702811,-11841043.969366705,-6623559.562546297
4,-160.76057617502232,-62.3397757686888,-11856860.340944596,-6563229.847437841
4,-159.7277006585872,-62.55237725066018,-11755716.612461612,-6583673.279507206
4,-158.6802340691411,-62.75725392942411,-11654670.323327225,-6603341.131339783
4,-157.63363786506693,-63.09878458076504,-11538014.672850335,-6636055.304783383
4,-156.56244890285564,-63.4324192727936,-11420869.385151267,-6667924.891643388
4,-155.98938634163954,-62.95991964749068,-11433688.769282378,-6622764.815499101
4,-155.4345901110417,-62.485173066328066,-11447435.56194751,-6577214.758652743
4,-154.5834577039043,-61.88714970938577,-11452513.18203335,-6519592.017900921
4,-153.76508052962714,-61.28407335079919,-11459384.725651821,-6461212.410055183
4,-153.0758974221785,-60.83734477687124,-11457487.482782882,-6417796.999618408
4,-152.40577967476554,-60.38718613355399,-11456679.112002242,-6373904.429788641
4,-151.34371483145125,-60.67015964765104,-11346069.032042818,-6401512.367069021
4,-150.49193743533016,-60.088203424221135,-11345020.591147142,-6344673.847721215
4,-149.66984669936934,-59.50096425428343,-11345594.762606833,-6287082.294099961
4,-148.93617024188936,-58.9356681790331,-11349424.83661456,-6231424.296287444
4,-148.22622245607607,-58.366353733218105,-11354428.123495853,-6175158.289031527
4,-147.53888854177515,-57.79323593261282,-11360501.356074907,-6118306.111344395
4,-146.62771871433483,-57.101483159045415,-11360101.37092821,-6049411.712064396
4,-145.75008829520883,-56.403364940251315,-11361310.1524942,-5979588.141406632
4,-144.6546721656276,-55.63812898486711,-11350288.341643725,-5902721.714703132
4,-143.1759955464739,-56.052633385915684,-11194514.34027499,-5944400.01278267
4,-142.0328496924734,-56.41749700256961,-11070191.624669494,-5981004.467155292
4,-140.8678928034397,-56.771648875026145,-10945550.707285501,-6016459.138073281
4,-139.446822984076,-57.02505106197891,-10811041.482401514,-6041781.510435888
4,-138.74930635931327,-56.238311673951166,-10831059.258098118,-5963037.677572407
4,-137.83249884457013,-55.38991789123065,-10837769.987887304,-5877717.203706382
4,-137.39192820400532,-55.51365013582405,-10791820.208853064,-5890186.212918693
4,-137.0390361335861,-55.329179001428194,-10780907.471102934,-5871593.138779407
4,-136.60582275139203,-55.139273496427585,-10764015.046822013,-5852432.380121226
4,-136.22275447812117,-54.55520211400791,-10786173.05355774,-5793374.960001523
4,-135.8505138523453,-53.969954932748436,-10808401.300968524,-5734015.794055848
4,-135.3989044567526,-53.53354187505033,-10810475.675375866,-5689635.043907354
4,-134.29991271016837,-53.82830292320481,-10697309.906393444,-5719621.420681397
4,-133.18561718754964,-54.11287981829245,-10584057.954184996,-5748528.849801304
4,-131.86245374364825,-54.4654017985941,-10448662.187617736,-5784278.774092562
4,-130.51678014323215,-54.80322405153442,-10313143.657023799,-5818475.268354195
4,-129.26691261040384,-55.07891550057799,-10190894.944130972,-5846338.274083524
4,-128.0001094025913,-55.341634500035966,-10068753.764969505,-5872849.146979923
4,-126.81213398971049,-55.45727735475556,-9965559.654294845,-5884506.366795363
4,-125.61752269267672,-55.56135031792432,-9862975.970667938,-5894990.845315947
4,-123.8929270188296,-55.69663338002662,-9716384.064544372,-5908610.288767348
4,-122.15743470864435,-55.807591311599154,-9571213.100019122,-5919773.034114483
4,-121.44574719521441,-54.90652640028852,-9588116.18981978,-5828919.766364311
4,-120.75822404094346,-54.00073569556395,-9605240.693780655,-5737142.280182624
4,-119.60093378743403,-54.26320490133413,-9492829.930780893,-5763781.700110695
4,-118.42913342040502,-54.51445193294376,-9380422.748587139,-5789247.7713942425
4,-117.95723957968484,-53.98108493315688,-9383946.096338123,-5735146.355975237
4,-117.49729720862743,-53.445916154489616,-9387763.768213863,-5680712.161612059
4,-117.05280530126325,-52.55248494200702,-9418313.746488074,-5589514.145716305
4,-118.19711587393051,-52.25487879262835,-9532266.470274886,-5559048.591396597
4,-117.58814326629953,-51.478941123764294,-9539044.603296854,-5479419.677128399
4,-117.13340977395355,-50.88566886319561,-9543837.272813963,-5418350.250429532
4,-116.69012917266878,-50.29067450393472,-9548545.118817568,-5356947.828111974
4,-116.35460429847588,-49.83404390654127,-9551748.010046592,-5309721.940916222
4,-116.02536294269248,-49.37646297335276,-9554848.039622704,-5262311.716252457
4,-114.76548783812588,-49.45131590790469,-9446253.768681783,-5270073.044976915
4,-113.5021132246472,-49.51244466162194,-9338346.52991575,-5276409.683322214
4,-113.11737367207574,-48.96962612694086,-9341095.781802537,-5220089.099584103
4,-112.7409307759005,-48.4255557938109,-9343766.175349439,-5163524.681763964
4,-112.30699832207956,-47.55727340923336,-9360342.359390464,-5073029.199552323
4,-112.01723920868879,-47.04385636703038,-9366608.186862031,-5019396.174046136
4,-111.73300819210776,-46.52972243611583,-9372856.369324261,-4965601.78389883
4,-111.53083043169089,-45.68095941735822,-9404680.619206388,-4876616.339748702
4,-111.33469675042356,-44.83185045035238,-9436200.10348575,-4787389.669285531
4,-111.14973795435934,-44.2871746654538,-9451012.87394546,-4730051.729079596
4,-110.96817879460954,-43.74220592159775,-9465764.863477344,-4672607.817058674
4,-110.84849003352058,-43.217057913202986,-9484318.809505265,-4617184.76596423
4,-110.73084552184258,-42.69178726511421,-9502657.281622613,-4561684.240836367
4,-110.76461990451293,-41.981547038905255,-9543362.458222821,-4486541.653680151
4,-110.79764910287201,-41.27129713175324,-9583224.51377625,-4411291.189319235
4,-110.89350058049192,-40.30780889801468,-9640295.595086044,-4309050.971098365
4,-110.98665552448765,-39.3442437865236,-9695292.35314284,-4206632.4423390655
4,-110.19468255432814,-39.431404867030125,-9621978.255341383,-4215903.176889851
4,-109.03730541820352,-39.58698902054509,-9513583.068687685,-4232448.512367535
4,-107.87491287978065,-39.731041370821934,-9405399.676934095,-4247763.913651269
4,-106.70784962743444,-39.8634543627019,-9297457.910759559,-4261838.722114249
4,-105.53647392568486,-39.984128075458706,-9189787.066068085,-4274663.061426168
4,-104.36115677078325,-40.09297055420237,-9082415.319290621,-4286229.887358489
5,160.18812462396357,-61.4518654577113,11918548.928070823,-6477482.017540136
5,162.09151433283216,-61.28210144029444,12080146.313904805,-6461021.086023945
5,163.9728523528679,-61.08599210639674,12243651.567117333,-6441979.566491411
6,163.9728523528679,-61.08599210639674,12243651.567117333,-6441979.566491411
6,164.22637431045334,-61.05737060192748,12265982.20286173,-6439198.198080571
6,165.1893693520107,-61.53086998687264,12281169.352764962,-6485135.399919737
6,166.18194690644728,-61.997378017078105,12298412.223936673,-6530233.345722232
6,167.23440645862414,-62.56533055505545,12306604.298709542,-6584917.732749471
6,169.16716485739602,-62.63665181613521,12439949.13670103,-6591767.421050622
6,170.1637691360956,-63.14860234263997,12448881.532680891,-6640819.585824056
6,171.8092776942507,-63.004051246064314,12587646.446777398,-6626990.1969508855
6,172.46995506352943,-63.22398732604101,12607963.401249984,-6648025.26019039
6,173.5157706646981,-63.40105240454523,12661617.9165057,-6664932.399895091
6,174.97403337991375,-64.04836510364308,12683633.994739713,-6726528.387963365
6,176.35915997237004,-64.36015569205385,12742873.70479245,-6756076.153326813
6,177.77536379067655,-64.65858779432821,12805367.367833866,-6784282.995873511
6,178.87514041064043,-64.96447328701677,12843388.280014327,-6813117.324567503
6,179.99999999,-65.26207918586417,12883708.568717828,-6841094.046109718
7,-179.99999999,-65.26207918586417,-12883708.568717828,-6841094.046109718
7,-179.7463175940757,-65.32713213674131,-12856707.636563972,-6847199.628599223
7,-178.74132502555966,-65.61874258663474,-12745335.583775325,-6874523.891062189
7,-177.71377395443938,-65.90357556942784,-12633605.725243624,-6901141.09674973
7,-177.4342842267215,-66.00251798844992,-12600371.768039575,-6910370.231373547
8,73.57194712125393,-30.11247833588726,6670418.841366148,-3220590.3023230815
8,74.18755288356567,-30.600124020008415,6715588.44592762,-3272759.5255018394
8,74.80936845282822,-31.084842377810194,6760916.875456115,-3324617.318676264
8,75.43753953582092,-31.566546301118837,6806424.224262044,-3376152.5090679633
8,76.00251980456204,-31.93293048590827,6848584.603384867,-3415349.0115113845
8,75.65503268283216,-32.45868086638439,6804411.356302935,-3471591.3044468043
8,76.51459092025131,-33.1115661994543,6865135.067704089,-3541424.9210166167
8,77.38696116475904,-33.75846315321604,6926327.5972220795,-3610604.0760222943
8,76.87873110190512,-34.29718884195564,6866377.292520896,-3668201.6509308065
8,77.64461449798608,-34.924502898547594,6917404.817971267,-3735251.294332421
8,78.42225214505353,-35.54693761393398,6968887.096225472,-3801752.413565561
8,79.21200693380285,-36.164301975077706,7020837.671209647,-3867684.794355183
8,78.70805097314131,-36.77959580635876,6957697.113732793,-3933361.9567946414
8,78.19595248035138,-37.39272957500769,6893698.438792234,-3998769.4715473987
8,78.73879948406146,-37.80403840026002,6928641.705530333,-4042622.3677219157
8,78.23848307985176,-38.34794572480648,6867311.106824125,-4100579.4217116483
8,77.73061005836111,-38.88969512489957,6805212.789779305,-4158265.619469819
8,77.21494683219878,-39.429210859112786,6742326.999765779,-4215669.830292263
8,77.9388432196419,-39.95021351159999,6787837.815282988,-4271059.12135344
8,78.67380246764013,-40.466645141299644,6833727.961318248,-4325917.874802756
8,79.42009914713113,-40.97834993086216,6880043.292406128,-4380224.020529927
8,80.17800913252574,-41.48516715158347,6926838.829755052,-4433961.425099408
8,81.11489747414265,-40.86161570533944,7031206.7018288905,-4367839.647635958
8,81.94921176703093,-41.33247637686265,7085702.784499492,-4417777.130911621
8,82.79559514584953,-41.79722498126941,7140820.276796555,-4467022.873377191
8,83.65425901350389,-42.25567081824357,7196609.336310722,-4515556.641909531
8,84.4948828878814,-41.59044039505322,7295615.183276115,-4445116.997327976
8,85.31828188574002,-40.91921221536034,7393312.027518112,-4373950.408989137
8,86.27160956039504,-41.34559501995669,7458909.703839909,-4419167.811555387
8,87.23738624099988,-41.764008167885144,7525278.643019515,-4463504.622996149
8,88.0083135783704,-42.12286184114271,7576774.345930374,-4501501.313804721
8,88.54423078687059,-41.68885346644816,7641150.426961469,-4455543.559823481
8,89.54200687309678,-42.151900315633576,7707569.766656209,-4504574.813648065
8,90.68257461927053,-42.67928428061977,7782712.499945676,-4560362.4002101235
8,91.84245382885535,-43.19516076375431,7859129.3605543105,-4614872.36646245
8,93.02187947748727,-43.699122205041846,7936906.568121006,-4668063.340794631
8,93.94921812129617,-44.116180140267474,7996506.34623177,-4712035.540714476
8,94.88961843787207,-44.52563113314714,8057052.33247189,-4755163.415732499
8,95.84320381215673,-44.927257214043685,8118589.215327631,-4797425.183148632
8,96.81008199902709,-45.32083696996204,8181157.163423527,-4838797.231788549
8,96.47257976510161,-45.93793968591463,8122207.199465272,-4903581.108405447
8,96.12748693264761,-46.55402655124654,8062554.467034776,-4968146.6384996
8,96.94171043270602,-46.86390981335499,8115177.876252271,-5000577.805332594
8,97.76529862679102,-47.167953282132764,8168510.121619781,-5032367.759044635
8,98.68484839498738,-47.47740482404312,8229181.579738286,-5064691.729542231
8,99.61516151781146,-47.77941852096178,8290713.319475755,-5096207.346339444
8,99.98550573266697,-47.530623603976466,8334812.818023724,-5070247.472623381
8,101.29806198382362,-47.88603069721597,8424984.953708442,-5107324.927812291
8,102.62836446302211,-48.22627593067829,8516780.584371801,-5142778.908593638
8,103.11977839608063,-48.12477302686789,8563229.958373351,-5132206.523211243
8,104.4370060591452,-48.478886241202005,8652510.258451829,-5169074.103406551
8,105.77235029024146,-48.81776113259444,8743448.175975362,-5204311.684707524
8,106.48456415034732,-48.9809034790895,8792699.59593851,-5221260.362379017
8,106.95534711535763,-48.26130796408441,8873828.947995074,-5146426.924409271
8,107.96502684448292,-48.45165413434586,8946409.749994341,-5166240.53567895
8,108.98212632657572,-48.63310294302459,9019861.750010228,-5185115.527337226
8,110.00638435128192,-48.80553301510918,9094188.616634818,-5203040.909156278
8,111.10064582878155,-49.04078440722275,9170162.651257742,-5227478.756754038
8,112.20507596068862,-49.26559330065311,9247231.111363798,-5250811.804203528
8,112.76293567768059,-49.6890906776714,9266229.545423768,-5294712.439071097
8,114.06224582667866,-49.831890473715234,9363704.927447684,-5309499.022001152
8,114.51977607799844,-49.4683698175837,9424926.897518676,-5271841.012706366
8,115.3386658862184,-49.685468795501436,9478126.446794853,-5294337.29337672
8,116.16480303471566,-49.89674260056076,9531994.696048496,-5316211.542353853
8,116.72903944904324,-49.150025745725586,9627616.919696182,-5238819.44721554
8,117.87266755195405,-49.220331837906755,9717307.323772162,-5246115.681597661
8,119.01929126220037,-49.27931761214807,9807899.393087436,-5252235.616581202
8,120.37359350048514,-49.18969701767782,9925544.700715024,-5242936.695588578
8,121.72256840499126,-49.08430195148097,10043938.185113326,-5231997.007730199
8,122.74362669840333,-49.03234798589385,10131741.584996153,-5226602.752166367
8,124.2005870503149,-49.09954758154189,10247356.391625803,-5233579.725901664
8,125.66095678772295,-49.14836686484494,10364423.023245605,-5238647.268297783
8,127.12366224909461,-49.17873790133632,10482908.495630885,-5241799.374854189
8,127.19085481390674,-49.694296402408746,10451458.63153154,-5295251.625949585
8,128.29019518961772,-49.8413744061823,10531022.866009368,-5310480.764782456
8,129.3960049240111,-49.97799408474924,10611652.752502142,-5324619.023971489
8,130.58949121588995,-50.061200348090864,10703269.752086632,-5333226.022035051
8,131.7868180478269,-50.13212927433701,10796003.300993951,-5340560.639901775
8,133.00241475928988,-50.17367510387417,10892385.991789158,-5344855.829918503
8,134.2198033300111,-50.202515587104266,10989841.349674774,-5347837.058145817
8,135.43833869999656,-50.2186223524748,11088348.650196187,-5349501.854786046
8,136.75882930462723,-50.176649099472826,11199786.21572278,-5345163.266763375
8,138.07658987742042,-50.11973625743908,11312252.459459992,-5339279.254992578
8,139.39081291740445,-50.04794938013439,11425702.060173973,-5331855.532546288
8,139.50097631291138,-50.73963027004887,11378381.944297621,-5403293.533861591
8,139.6144426373725,-51.43120426021311,11329905.514828097,-5474511.6776196165
8,139.73139672553583,-52.1226653504794,11280368.568834787,-5545500.455541739
8,140.97749142092783,-52.09529814187575,11383344.595841931,-5542695.053726392
8,141.1452993728908,-52.73721207137247,11340523.45927882,-5608402.822285199
8,141.3181228982115,-53.37888209182887,11297038.441357348,-5673883.471880782
8,142.42960077613944,-53.44780576837702,11379625.575819548,-5680904.621417024
8,143.5444196613895,-53.50638209392757,11463321.56480144,-5686869.797283323
8,143.86481525719913,-54.040598167632396,11439453.691305088,-5741190.480674756
8,144.19354700063124,-54.573940496091005,11415535.732389154,-5795272.487029425
8,145.5171112217034,-54.53931900534264,11523615.760106878,-5791766.421352621
8,146.8379650293311,-54.49027739188464,11632922.364342446,-5786798.944526171
8,147.15312056340275,-55.17171478730681,11591943.158294745,-5855707.011105942
8,147.4792317598847,-55.85231123119436,11550796.540425697,-5924270.014211984
8,147.81696184447242,-56.53201467736668,11509551.124503734,-5992477.158549532
8,148.35192196581414,-57.39022796054777,11464317.717426453,-6078204.866707551
8,149.01447973630846,-57.359313061606976,11518683.563788604,-6075124.528789493
8,149.4187921408681,-58.2295517696059,11460023.91358459,-6161606.780836369
8,149.84341987504473,-59.09844918134122,11401386.643021695,-6247473.165508628
8,150.4069401982911,-59.71006277358451,11379144.80340221,-6307615.539630685
8,150.99139716966246,-60.31917278927563,11357719.24715007,-6367260.436806639
8,152.53704905795522,-60.16970402055326,11490307.148572786,-6352648.039904358
8,154.06787170991367,-60.00241102234519,11624034.980364224,-6336274.793482227
8,154.6987075469075,-60.69204272111509,11595151.91150522,-6403645.01065239
8,155.35712569177514,-61.378579960244025,11567376.993789855,-6470378.569328065
8,156.04016841714864,-61.80255406150527,11570073.632323334,-6511419.09518535
8,156.74224984114448,-62.22304254074346,11573915.828785822,-6551990.335803348
8,157.96781649356345,-61.97386416889122,11693236.198205171,-6527964.105065604
8,159.17309767580286,-61.71399097059079,11812656.632224053,-6502857.175844939
8,160.18812462396357,-61.4518654577113,11918548.928070823,-6477482.017540136
9,56.73788357576208,12.793772327844541,5321321.19055222,1368318.517435484
9,56.95535178086056,12.595923691121675,5342882.086462677,1347158.2387770035
9,57.55735876236415,12.068313974060487,5402386.290238987,1290729.3781503013
9,58.15699701962006,11.539416104724774,5461582.393704953,1234162.723617364
9,58.75437663954263,11.009292865674196,5520479.174847228,1177465.0020656642
9,58.44834806492942,10.309382506174511,5495171.093904644,1102608.2181040028
9,58.14367683029342,9.609185619743897,5469709.578428601,1027720.9610213728
9,58.11384348161133,8.798785693981557,5470295.153055459,941047.0496472279
9,58.79730306158389,8.121314052850213,5537273.3586257575,868590.1185484241
9,59.47845813212453,7.442706086431631,5603907.193663467,796011.6765588892
9,60.09888703923994,6.8195568165479585,5664508.770831721,729364.6630006832
9,60.7177030678028,6.195617502896408,5724861.78482742,662633.1597128923
9,61.335056869191725,5.570962803389986,5784986.466546601,595825.1462057318
9,61.8989284953857,5.167367023016844,5839352.592212613,552659.804817409
9,62.46208174614775,4.763274112593085,5893624.335830238,509441.2374127484
9,63.02457309904116,4.358723696472065,5947802.689448851,466173.81171911425
9,63.797173495009936,3.863384893479439,6022000.15544083,413196.3935659679
9,64.56887165641679,3.3673465682503276,6096038.889775575,360144.15603664366
9,65.33008154861105,2.988290523786855,6168749.025304707,319603.39232769754
9,66.09076547895552,2.6087083505233313,6241351.803462198,279006.35626253084
9,66.90669935331044,2.6309312973923356,6318361.719569581,281383.14278504223
9,67.25010961194788,2.196142064363361,6351595.364676628,234881.60467226978
9,67.59332003691645,1.7612740610945823,6384695.172285696,188371.64011547764
9,67.42271493135935,1.0586679836014024,6369398.534430735,113226.57359653174
9,67.32080011671646,0.3512882063296568,6360201.956537802,37570.948431535675
9,66.69741880992233,-0.27624791966648243,6301328.160591958,-29545.24564283358
9,67.10514095714079,-0.6401304331703533,6339701.750213183,-68463.17927503199
9,67.51292096862119,-1.0039805294772468,6377968.2827985715,-107377.6454550383
9,67.42542218544698,-1.442116425613433,6369253.131536393,-154237.11972156932
9,67.8405491871042,-1.867794054145492,6407891.517522908,-199764.1572212286
9,68.25587737061868,-2.293373655502655,6446415.545518053,-245280.70904684797
9,67.88784566202196,-2.9557632184716898,6410335.716408351,-316124.5351703405
