segment_id,lon,lat,robinson_x,robinson_y
12,54.528111663964346,29.39797122452101,4954872.381017938,3144156.218454426
12,55.1800167466599,28.899590641353875,5021637.92881193,3090847.770032971
12,55.9119349551604,28.544474452006934,5093536.796200156,3052865.2539623166
12,56.38519706625436,28.149375439174992,5142444.715424572,3010607.841815306
12,56.854972581467216,27.75266231543826,5191003.262540594,2968179.215728814
12,57.04431772616521,27.2483708116783,5215357.826816122,2914246.670926615
12,57.23195363076221,26.743826909862072,5239358.036996198,2860288.4449465172
12,57.47241653436302,26.27700742899704,5267509.351039554,2810365.3269967283
12,57.710951716957794,25.80979054752529,5295325.56230504,2760399.9177131034
12,58.177199721932,25.079532147526876,5347053.442873763,2682303.5198171926
12,58.637912866126584,24.347834425552296,5397906.538787232,2604050.7372307526
12,59.375423373289415,23.786865359091244,5472077.538929446,2544055.6465005903
12,59.974972879593736,23.430235590977386,5531233.791985741,2505913.9122698912
12,60.571286357862036,23.071329228479275,5590101.388169471,2467528.341915459
12,61.237952550122806,23.220220433799522,5650014.605260039,2483452.5178027586
12,61.98983140543114,23.26346872804201,5718908.211735161,2488077.9885721486
12,62.74217816500984,23.303134666002002,5787872.2332797805,2492320.316690443
12,63.52207151159899,22.8853025294739,5864497.601861645,2447632.387453891
12,64.061102328864,22.694658078130097,5916377.356003073,2427242.4784253445
12,64.59862805581417,22.502213612767974,5968150.954935655,2406659.9833490257
12,64.69733965542088,22.485649352092235,5977453.35677894,2404888.3844929645
13,9.445169435799547,42.28664033874056,812408.7867580106,4518833.634105865
13,9.444979143573242,42.28700010207329,812390.7882279513,4518871.700686346
13,8.738990527821574,42.996733034776064,748661.3499594883,4593912.768261177
13,7.911780216309305,43.59012401060058,675484.4547268079,4656564.1895346455
13,7.373901099769129,43.8394258881349,628649.2260442353,4682860.930746777
13,6.813806797099047,44.071797517728626,580109.7078203384,4707358.135911512
13,6.542969126425266,44.382529103459824,556032.6042349518,4740095.179424442
13,6.579206811813346,44.61293324348104,558349.3810371051,4764353.494864178
13,6.927172506941771,44.97797272015504,586602.0502401994,4802758.796168092
